Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
127.3820848,1.660354307,-1.172290725,0.796049879,2.182827839
127.3920868,2.009983889,-1.031145371,0.175223511,2.265833023
127.4020888,2.29203223,-0.65683703,-0.623917206,2.464572844
127.4120908,2.459256458,-0.160731187,-1.203145312,2.742505329
127.4220928,2.546452476,0.254106544,-1.547539882,2.990630374
127.4320948,2.569518573,0.545778524,-1.674915043,3.115387664
127.4420958,2.31348771,0.651339478,-1.503792769,2.835112201
127.4520978,1.760313189,0.628548201,-1.086941841,2.162225227
127.4620998,0.869056752,0.660440084,-0.642089767,1.266380674
127.4721018,-0.078649436,0.796517072,-0.132728287,0.811321131
127.4821038,-1.409529805,1.150468916,1.402806092,2.297437253
127.4921058,-1.797960195,1.521167185,1.860495143,3.001341807
127.5021078,-1.91798716,1.877194206,1.848958586,3.259015294
127.5121088,-1.929532926,1.875376307,1.861797318,3.272067062
127.5221108,-1.364820533,2.468436002,1.295602071,3.10394847
127.5321128,-1.363321453,2.468550022,1.286691499,3.099670887
127.5421148,-0.749905261,2.419680748,0.545369804,2.591262443
127.5521168,-0.39049358,2.073520904,0.576527862,2.187317661
127.5621188,-0.100316878,1.362307107,0.628568081,1.503676149
127.5721208,0.092551191,0.514858448,0.312658259,0.609426067
127.5821228,0.187797656,-0.192365794,0.1293346,0.298328673
127.5921238,-0.079747543,-0.728588213,0.244274451,0.77257392
127.6021258,-0.850099933,-1.324689045,0.402621728,1.624676958
127.6121278,-1.583601269,-1.977987925,0.177912043,2.540055492
127.6221298,-2.07971252,-2.369354348,0.067382144,3.153344977
127.6321318,-2.334672173,-2.407719684,-0.131020863,3.35633352
127.6421338,-2.222033457,-1.958944128,-0.447131355,2.995800599
127.6521358,-1.717055195,-1.249370475,-0.77343168,2.259956126
127.6621368,-1.105903046,-0.638124771,-1.296635274,1.819749379
127.6721388,-0.544614051,-0.214874066,-1.837210945,1.928242564
127.6821408,-0.037159348,0.028318065,-2.15400198,2.154508589
127.6921428,0.505019192,0.170751561,-2.171192209,2.235682466
127.7021448,1.085071463,0.296930966,-1.851411493,2.166396223
127.7121468,1.633290469,0.375665479,-1.318106834,2.132174462
127.7221488,2.111789468,0.436275963,-0.80390152,2.301358105
127.7321508,2.424937833,0.453227041,-0.282218787,2.48301947
127.7421518,2.623465569,0.447402629,0.222282451,2.670608581
127.7521538,2.700653493,0.355051705,0.598840837,2.788942694
127.7621558,2.605668399,0.179545189,0.838935698,2.743274938
127.7721578,2.422947003,0.04826818,0.919051908,2.591844595
127.7821598,1.991059814,-0.123927643,0.704536276,2.115667414
127.7921618,1.265464644,-0.281594889,0.160265731,1.306285402
127.8021638,0.550432469,-0.435212354,-0.385481785,0.800613454
127.8121658,-0.16074259,-0.555537527,-0.69101576,0.901089843
127.8221668,-0.659809462,-0.578398971,-0.693853413,1.11862704
127.8321688,-1.020044432,-0.454647914,-0.392154627,1.183630272
127.8421708,-1.190030884,-0.185917484,0.064646232,1.206199798
127.8521728,-1.211389155,0.148452619,0.388666763,1.280844924
127.8621748,-1.135041768,0.410516054,0.666818227,1.378945174
127.8721768,-1.063977633,0.534297516,1.124191529,1.637476361
127.8821788,-1.059890137,0.535026079,1.134941635,1.642471467
127.8921798,-0.656298063,0.502843589,1.959956866,2.127207028
127.9021818,-0.327545233,0.446727276,2.089130046,2.161322624
127.9121838,0.170876691,0.421657923,1.555952271,1.621105092
127.9221858,0.65250936,0.478212193,0.937757151,1.238484493
127.9321878,1.068139681,0.602367877,0.556410517,1.34661134
127.9421898,1.344378667,0.640246725,0.194659656,1.501719764
127.9521918,1.411915323,0.534973454,-0.221251624,1.525992712
127.9621938,1.148739602,0.396908414,-0.609027271,1.359431197
127.9721948,0.379438688,0.275040745,-0.898548061,1.013414894
127.9821968,-0.35283488,0.169548204,-0.82434631,0.91257103
127.9921988,-0.601544005,0.076344756,-0.35884304,0.704593527
128.0022008,-0.429606921,-0.105451026,0.232677668,0.49982089
128.0122028,-0.108154194,-0.311858323,0.775429673,0.842759824
128.0222048,-0.109368368,-0.31206473,0.776758161,0.844215065
128.032207,0.26278045,-0.365546873,1.161691477,1.245875262
128.042209,0.277625799,-0.221398389,0.995527056,1.056961424
128.05221,0.195702507,-0.019470059,0.761519732,0.786505471
128.062212,-0.027440398,0.23715722,0.431382428,0.493038864
128.072214,-0.249975632,0.463598247,0.026762706,0.527377847
128.082216,-0.463896748,0.598943163,-0.220888512,0.789129165
128.092218,-0.553500211,0.674117306,-0.217270273,0.89888987
128.10222,-0.358920223,0.66470095,-0.01989866,0.755676542
128.112222,-0.052992,0.521488021,0.34203171,0.625894239
128.122223,0.204709997,0.352630958,0.746335682,0.850453835
128.132225,0.196759099,0.351167985,0.746060278,0.847725802
128.142227,0.357066217,0.234450544,0.933112122,1.026236607
128.152229,0.333395519,0.135192888,0.96810303,1.032789023
128.162231,0.149240385,0.094905573,0.886839597,0.904303174
128.172233,-0.083574546,0.127724825,0.730823604,0.746593246
128.182235,-0.30414453,0.173398595,0.621589429,0.713403383
128.192237,-0.446815276,0.232433254,0.565660812,0.75739109
128.202238,-0.495672418,0.325605712,0.592469711,0.838290274
128.21224,-0.518760587,0.417965991,0.647829394,0.929242186
128.222242,-0.517302876,0.483232028,0.638232359,0.953129584
128.232244,-0.497189332,0.437903827,0.590752968,0.88766326
128.242246,-0.45185353,0.330132626,0.581129036,0.80676522
128.252248,-0.388544703,0.294252942,0.639877181,0.804359737
128.26225,-0.365158179,0.364500221,0.705832604,0.874300047
128.272252,-0.439988067,0.531019567,0.750399497,1.019151944
128.282253,-0.541921993,0.695994079,0.830696971,1.211670195
128.292255,-0.640629718,0.802426853,0.937590505,1.390457207
128.302257,-0.633795492,0.896447741,1.131629187,1.576673681
128.312259,-0.526492945,0.963686628,1.350532569,1.740639238
128.322261,-0.350128642,0.988455434,1.589070316,1.903885154
128.332263,-0.189281826,1.011622102,1.849038109,2.116163702
128.342265,0.083443714,0.942512106,2.145483171,2.344864594
128.352267,0.475034816,0.738955327,2.418225961,2.5728447
128.362268,0.851875732,0.502024979,2.71911023,2.893316744
128.37227,1.090302675,0.167627978,2.925923908,3.126961749
128.382272,1.221089832,-0.210741253,2.979158714,3.22658626
128.392274,1.104146835,-0.593764869,2.645616576,2.927624296
128.402276,0.879276954,-0.843890628,1.909924434,2.265632516
128.412278,0.590537352,-0.963241655,1.064014324,1.551997208
128.42228,0.31629329,-1.109024436,-0.003560223,1.153251629
128.432282,0.245594898,-1.165002755,-1.124167555,1.637467851
128.442283,0.399635117,-1.057743185,-2.133048483,2.41421306
128.452285,0.727361614,-0.838660879,-3.079071842,3.27308576
128.462287,1.365454809,-0.576599783,-3.852713144,4.127993788
128.472289,1.991767327,-0.270800929,-4.23089088,4.684112281
128.482291,2.367994431,-0.033688733,-4.120263314,4.752378597
128.492293,2.342708147,-0.065648444,-3.504510283,4.215943963
128.502295,1.928356466,-0.282124062,-2.487840571,3.160301149
128.512296,1.555288028,-0.376451345,-1.237825148,2.023078733
128.522298,1.121945028,-0.421124073,0.156274732,1.208523034
128.5323,0.605820073,-0.443611295,1.349575233,1.544397051
128.542302,0.01993959,-0.516888016,2.204042451,2.263928872
128.552304,-0.664763516,-0.651823043,2.65220171,2.810864231
128.562306,-1.366324729,-0.745194306,2.620239075,3.047590955
128.572308,-1.736909855,-0.656485028,2.260929135,2.925684363
128.58231,-1.687470185,-0.470960476,1.786373352,2.50209695
128.592312,-1.283311808,-0.403087167,1.132346494,1.7582881
128.602313,-0.818478629,-0.3316377,0.66911209,1.10797194
128.612315,-0.411440206,-0.129287201,0.163926106,0.461378361
128.622317,-0.144274491,-0.016928859,-0.334096454,0.364310521
128.632319,-0.016630066,0.034237202,-0.704651759,0.705678997
128.642321,-0.011313778,0.023543229,-0.910791546,0.911166025
128.652323,-0.034891213,-0.024108655,-0.982142195,0.983057432
128.662325,-0.125950195,-0.002438874,-0.978334488,0.986411562
128.672326,-0.231342748,0.065043842,-0.893739896,0.925484289
128.682328,-0.293740141,0.131121472,-0.663954261,0.737774607
128.69233,-0.203336924,0.201356472,-0.320082724,0.429352168
128.702332,-0.045476427,0.288491095,0.114541692,0.313711678
128.712334,0.116420695,0.294217858,0.544349757,0.629630514
128.722336,-0.011449433,0.343750792,0.849304565,0.916304502
128.732338,-0.057207989,0.384089563,0.834347972,0.920290218
128.74234,0.01776618,0.538689945,0.847949765,1.004749371
128.752341,0.116956592,0.740389064,0.76354433,1.069978857
128.762343,0.126974627,1.034915655,0.60371683,1.204843135
128.772345,0.241376863,1.329837518,0.341354018,1.394006162
128.782347,0.264524235,1.344728038,0.368809619,1.419255827
128.792349,1.129345849,2.044712842,0.39765218,2.369472496
128.802351,1.729267544,2.568288903,0.760124586,3.188144212
128.812353,2.353412206,2.870763615,1.130231118,3.880367911
128.822355,2.782361315,2.954056032,1.53510607,4.338724718
128.832356,2.976762232,2.879651383,1.89629706,4.555156201
128.842358,2.924148986,2.775907744,2.041347623,4.519226838
128.85236,2.393265367,2.501664559,1.884318892,3.941662386
128.862362,1.430993472,2.028798475,1.524875489,2.91359071
128.872364,0.457043518,1.618594077,1.451023986,2.221307312
128.882366,0.457731443,1.625561619,1.478478126,2.244519151
128.892368,-0.976852511,1.322360684,2.382123205,2.894372051
128.90237,-1.262267971,1.242926259,2.583764729,3.132734635
128.912371,-1.300453506,1.076510993,2.286792247,2.84244156
128.922373,-1.134515665,0.545166321,1.448840344,1.919236945
128.932375,-0.922015569,-0.64907719,0.588750004,1.272022199
128.942377,-0.663317499,-2.45063006,-0.064424914,2.539631542
128.952379,-0.467165926,-5.112550428,-0.534752576,5.161625345
128.962381,-0.159934797,-8.199486775,-1.036166959,8.266244884
128.972383,0.025308211,-11.01581983,-1.787530224,11.15993689
128.982385,-1.025750437,-11.887214,-3.27181215,12.37185417
128.992386,-3.677618564,-8.974841604,-5.587394625,11.19337477
129.002388,-5.238901742,-5.227006751,-7.089565961,10.24839678
129.01239,-5.565245372,-2.593275225,-7.183539487,9.449882116
129.0223927,-5.183062586,-0.647032419,-6.163511428,8.079087934
129.0323947,-4.274783589,0.723258476,-4.134271781,5.990749595
129.0423967,-3.406931363,1.716051375,-2.031245681,4.321802014
129.0523987,-2.908015641,2.474138791,-0.614302191,3.867206344
129.0624007,-2.537281119,3.001969872,0.773084794,4.005905476
129.0724017,-2.277931669,2.987339553,1.770354905,4.152990102
129.0824037,-2.264551193,2.464813067,2.530246918,4.195908129
129.0924057,-2.435999157,1.748868288,3.157790567,4.354798899
129.1024077,-2.709361752,1.103604652,3.451064685,4.5242051
129.1124098,-2.905039116,0.397077983,3.215777405,4.351798192
129.1224117,-3.201813669,-0.354038967,2.141618747,3.868266436
129.1324137,-3.652282578,-1.193536583,1.513174772,4.129575704
129.1424157,-4.047903728,-1.910007611,1.328980901,4.669030295
129.1524167,-4.179419594,-2.234560824,1.081988226,4.861225025
129.1624187,-3.94908666,-2.148951155,0.772802081,4.561852647
129.1724207,-3.423498572,-1.740966945,0.419248432,3.863557638
129.1824227,-2.650596942,-1.101670977,0.192277501,2.876858309
129.1924247,-1.737494869,-0.39926835,0.126583887,1.787268059
129.2024267,-1.694339494,-0.389778904,0.120878904,1.742792478
129.2124287,-0.094731326,0.660834187,0.733438333,0.99176995
129.2224307,0.492213936,0.949931638,0.94237572,1.425733732
129.2324317,0.917548881,1.083345219,0.952616241,1.709681407
129.2424337,1.214000376,1.007358313,0.714936573,1.731964776
129.2524357,1.393137721,0.913775965,0.420743273,1.718384161
129.2624377,1.377053492,0.732788268,0.2501835,1.579824911
129.2724397,1.201179917,0.451917849,0.118253943,1.288816096
129.2824417,0.962987301,0.084731417,-0.070952454,0.969308107
129.2924437,0.962410327,0.081358743,-0.089143288,0.969948148
129.3024457,0.567436173,-0.664959982,-0.369955381,0.949222088
129.3124467,0.314409025,-0.929157066,-0.513653191,1.107260352
129.3224487,0.004829946,-0.988775861,-0.863689154,1.31288232
129.3324507,-0.474948277,-1.089599985,-1.400545558,1.836935452
129.3424527,-0.930347266,-1.118796887,-2.031682321,2.498996912
129.3524547,-1.198743528,-0.931473733,-2.468211761,2.897705757
129.3624567,-1.182319723,-0.930269791,-2.479657101,2.900341557
129.3724587,-1.336906071,-0.592511226,-2.513893425,2.908272262
129.3824607,-1.383056975,-0.097883559,-2.262984286,2.653964141
129.3924617,-1.41204864,0.380111117,-1.731882711,2.266667939
129.4024637,-1.402599831,0.765858366,-0.75233551,1.766305195
129.4124657,-1.261802972,1.02471051,0.228320176,1.641434882
129.4224677,-1.045414916,1.188655327,0.925028931,1.833431852
129.4324697,-0.837776195,1.184948192,1.490867499,2.080542494
129.4424717,-0.654245252,1.007085832,2.017356643,2.34776203
129.4524737,-0.459974289,0.785881571,2.267854285,2.443839039
129.4624757,-0.138454465,0.650293996,2.203110405,2.301249091
129.4724767,0.321835281,0.649782949,1.807813046,1.947815144
129.4824787,0.717238329,0.69366104,1.216989034,1.573740375
129.4924807,0.903303894,0.515285879,0.791973639,1.307172409
129.5024827,0.963720688,0.171008838,0.550049769,1.122745001
129.5124847,1.12385429,-0.127518418,0.358635318,1.186561715
129.5224867,1.203185073,-0.403685921,0.19567868,1.284097656
129.5324887,1.110272524,-0.723397055,0.007286069,1.325164693
129.5424907,0.767037165,-0.977470855,-0.400254191,1.305373012
129.5524917,0.558272709,-1.123315616,-1.048378869,1.634810277
129.5624937,0.591909547,-1.212363448,-1.58840461,2.084037247
129.5724957,0.820661687,-1.078346434,-1.853645861,2.296153221
129.5824977,1.089868373,-0.777083266,-1.754789325,2.207024478
129.5924997,1.358784598,-0.496296462,-1.354687015,1.981863434
129.6025017,1.78419044,-0.121080049,-0.637059993,1.898378608
129.6125037,2.104526495,0.280834751,0.24420136,2.137179036
129.6225057,2.124708745,0.438859847,0.945007844,2.366437204
129.6325067,1.895285784,0.527742788,1.104875252,2.256406429
129.6425087,1.57487313,0.697800284,1.00814067,1.995870292
129.6525107,1.086407552,0.790725989,0.961672993,1.652375231
129.6625127,0.700474654,0.890472472,0.88797995,1.439484059
129.6725147,0.53646581,1.032802472,0.897416625,1.469637067
129.6825167,0.534859872,1.195321738,1.072861746,1.692897358
129.6925187,0.655134467,1.444911892,1.428299952,2.134715976
129.7025207,0.843230624,1.694254124,1.953077617,2.719567447
129.7125227,1.187587772,1.7804491,2.392205266,3.209830174
129.7225237,1.734971795,1.861496186,2.598973629,3.637301074
129.7325257,2.483219809,1.851768758,2.722609496,4.124079367
129.7425277,3.127745234,1.715287144,2.728638852,4.491154665
129.7525297,3.394316872,1.419099943,2.63883556,4.527547326
129.7625317,3.063087308,0.760329239,2.420020471,3.977072226
129.7725337,1.851398483,-0.069309971,1.727365152,2.533035844
129.7825357,0.685594514,-0.829317028,0.426195363,1.157345695
129.7925377,-0.061474409,-1.540234371,-0.910201854,1.790130843
129.8025387,-0.724504518,-2.201260346,-1.739174189,2.897443833
129.8125407,-1.212769829,-2.604133505,-2.210952106,3.625000853
129.8225427,-1.524020627,-2.655261558,-2.519331628,3.964856198
129.8325447,-1.70168155,-2.335122993,-2.709709661,3.961192489
129.8425467,-1.566882764,-1.70642101,-2.841345103,3.666092778
129.8525487,-1.265762267,-1.008249428,-2.637635711,3.09448593
129.8625507,-0.862822743,-0.32915848,-2.079936469,2.275729357
129.8725527,-0.311945154,0.298295707,-1.285050332,1.355597456
129.8825537,0.190318683,0.799509092,-0.538104638,0.982340364
129.8925557,0.650374687,1.167436366,0.109329484,1.340838484
129.9025578,1.128648861,1.269967877,0.64752914,1.818230087
129.9125597,1.432621922,1.239303909,1.057228923,2.169334632
129.9225617,1.461345784,1.22247036,1.237987701,2.2721309
129.9325637,1.322700407,1.24887697,1.181942723,2.169382091
129.9425657,1.159136243,1.168643816,0.95471583,1.902841958
129.9525677,1.369678984,0.941243845,1.13620171,2.013185242
129.9625687,1.379076921,0.955437376,1.195208886,2.059912138
129.9725707,1.464124381,1.042859098,1.38732398,2.270656981
129.9825727,1.378001034,1.01246761,1.320239752,2.160326483
129.9925747,1.042494524,0.936421646,1.150980401,1.813404592
130.0025767,1.186048638,1.241828152,0.911322327,1.944056819
130.0125787,1.297326561,1.599911054,0.726565661,2.184186175
130.0225801,1.407610603,1.763505038,0.890175287,2.425640054
130.0325821,1.530190901,1.806506631,1.089672929,2.60621133
130.0425841,1.693933404,1.930818436,1.100972089,2.794567901
130.0525851,1.723210998,1.94328353,1.136133736,2.834890983
130.0625871,1.818108823,1.999116839,0.854978119,2.834250414
130.0725891,1.77245961,1.450509431,0.720263532,2.400910293
130.0825911,1.894318362,0.560272018,0.822937716,2.139993756
130.0925931,2.069826633,-0.406235892,1.178997042,2.416452755
130.1025951,1.699027791,-1.384620667,1.130075582,2.465956335
130.1125971,0.769524278,-2.317003641,0.717430703,2.544676856
130.1225991,-0.292256556,-3.237289896,0.213988212,3.257491477
130.1326001,-1.450474933,-3.869274505,-0.395398663,4.151084537
130.1426021,-2.568342405,-3.698413602,-0.988684645,4.610004686
130.1526041,-3.609634742,-3.120650808,-1.486605902,4.997791666
130.1626061,-4.276766379,-2.563021731,-2.013545866,5.377190532
130.1726081,-4.373630769,-1.929862416,-2.414766309,5.355754978
130.1826101,-3.772966478,-1.047533362,-2.598487433,4.6994403
130.1926121,-2.73925418,-0.270167091,-2.178049239,3.510043049
130.2026141,-2.681774296,-0.248671557,-2.137258039,3.438258694
130.2126151,-0.627065639,0.73430796,-0.132332577,0.974644246
130.2226171,0.147474526,0.999475681,1.159969326,1.538255248
130.2326191,0.48171526,1.122368951,2.348290923,2.64692877
130.2426211,0.481989787,1.106025984,3.602675385,3.799325936
130.2526231,0.010574543,0.690274917,4.721026715,4.771235115
130.2626251,-0.854405091,0.237740772,4.111818765,4.206374007
130.2726271,-1.665124758,-0.02488575,2.554083678,3.049033157
130.2826291,-2.130959711,-0.184663841,1.187153177,2.446307971
130.2926311,-2.280003922,-0.416522314,0.676472419,2.414440651
130.3026321,-1.826743845,-0.457987259,0.583719352,1.971667742
130.3126341,-0.881293805,-0.243779191,0.196384,0.935239937
130.3226361,-0.026061625,-0.13255404,-0.142407183,0.19628955
130.3326381,0.625104191,-0.151272731,-0.226033477,0.681710951
130.3426401,1.126791347,-0.073628724,-0.367002391,1.187337645
130.3526421,1.313970514,0.088202909,-0.658421625,1.472350944
130.3626441,1.19610044,0.29006692,-0.797102232,1.466344792
130.3726461,0.698983176,0.36886049,-0.811762517,1.132958042
130.3826471,0.730855471,0.379726371,-0.775638565,1.131351855
130.3926491,-0.695338752,0.135613303,0.434259404,0.830944149
130.4026511,-1.157908328,0.064798844,1.235418434,1.694464309
130.4126531,-1.537300092,0.030701391,1.855012355,2.409420052
130.4226551,-1.809040376,-0.040690189,2.325237105,2.946355439
130.4326571,-1.970765152,-0.144266013,2.501448212,3.187784673
130.4426591,-2.140111481,-0.176973583,2.442999005,3.252635999
130.4526611,-2.33175105,-0.183324244,2.306720874,3.285061937
130.4626631,-2.300037799,-0.116451977,2.059274163,3.089392338
130.4726641,-2.096049933,0.043264133,1.978967918,2.882986495
130.4826661,-1.633348356,0.210989175,1.939864079,2.544683857
130.4926681,-1.082343445,0.350535316,1.884514335,2.201303391
130.5026701,-0.588064418,0.355551642,1.741301991,1.871996088
130.5126721,-0.154796848,0.236749669,1.68345724,1.707056165
130.5226741,0.067331565,-0.06978301,1.533879032,1.536941148
130.5326761,-0.092418313,-0.385454303,1.233917454,1.296020234
130.5426781,-0.513004442,-0.66732635,0.67894411,1.081417181
130.5526791,-1.163775278,-0.908916929,0.135830747,1.482886669
130.5626811,-1.180715393,-0.909373012,0.157711027,1.498639677
130.5726831,-3.095151685,-1.298559008,-0.494809515,3.392794704
130.5826851,-3.449672755,-1.146610338,-0.095949301,3.636504318
130.5926871,-2.875095817,-0.6193096,0.408799823,2.969316021
130.6026891,-2.852692502,-0.613044893,0.456229586,2.953273436
130.6126911,-1.500693744,0.046975946,1.462644158,2.09609551
130.6226931,-0.077054608,0.606533434,1.676604888,1.784607568
130.6326941,0.910497577,1.004260458,1.212610639,1.818782413
130.6426961,1.441818715,1.131725081,0.56499781,1.918036859
130.6526981,1.70549715,1.016253682,0.100618814,1.987867255
130.6627001,1.193774564,0.896275249,-0.524589969,1.582277367
130.6727021,-0.054916976,0.685138139,-1.10341871,1.299985767
130.6827041,-1.573917549,0.589686436,-0.535647675,1.764047895
130.6927061,-2.756768637,0.282301818,1.115252305,2.987181839
130.7027081,-3.347447053,0.067396762,2.61417025,4.247802985
130.7127101,-3.172360952,-0.030336524,2.556826606,4.074574408
130.7227111,-2.361314718,-0.233078202,1.500125395,2.807224403
130.7327131,-1.383518028,-0.32504321,0.057815514,1.422363475
130.7427151,-0.598218839,-0.42567613,-0.973224607,1.219111185
130.7527171,-0.039417762,-0.415482094,-1.448230187,1.50716615
130.7627191,0.298937219,-0.225398469,-1.278179122,1.331882052
130.7727211,0.337061284,-0.046428646,-0.862441505,0.927130669
130.7827231,0.118531247,0.082128822,-0.691344958,0.706224221
130.7927251,-0.326917827,0.13939002,-0.714663069,0.798152959
130.8027261,-0.632851021,0.106249171,-0.404494591,0.758554662
130.8127281,-0.470489995,-0.043137833,-0.13210322,0.490584313
130.8227301,0.046552973,-0.11757055,-0.175362675,0.21619917
130.8327321,0.581524819,-0.101676064,-0.501246715,0.77444006
130.8427341,0.951125347,-0.027657915,-0.841454678,1.270216659
130.8527361,0.959361589,-0.014548457,-1.214474877,1.547751771
130.8627381,0.759078812,0.017932826,-1.349625081,1.548550964
130.8727401,0.580635385,0.104051787,-1.231626515,1.365601734
130.8827421,0.397808191,0.191944794,-0.985513115,1.079967713
130.8927431,0.367349862,0.279339033,-0.574381349,0.736810797
130.9027451,0.525118521,0.400078189,-0.202671511,0.690570605
130.9127471,0.773383294,0.340673987,-0.069728042,0.847963728
130.9227491,1.108148377,0.264815134,-0.141810191,1.148141982
130.9327511,1.396412892,0.255511045,-0.32493679,1.456309987
130.9427531,1.542464207,0.354765776,-0.590911428,1.689446921
130.9527551,1.474706818,0.367510952,-0.794826057,1.715101443
130.9627571,1.2017039,0.262806031,-0.952379283,1.555694563
130.9727581,0.735868216,0.124074408,-0.943640034,1.203059851
130.9827601,0.376977412,0.14534307,-0.832899617,0.925720449
130.9927621,0.000883935,0.123542896,-0.53084532,0.54503246
131.0027641,-0.193500921,0.001960571,-0.261261763,0.32512176
131.0127661,-0.085464128,0.19823289,-0.050122296,0.221613719
131.0227681,-0.039918037,0.089852409,-0.052281125,0.11135628
131.0327702,0.291805206,-0.026677921,-0.037359012,0.295394119
131.0427722,0.617323082,-0.232503421,-0.134835587,0.673295079
131.0527732,0.765275398,-0.246491715,0.02447173,0.804365257
131.0627752,0.381634792,-0.319804689,-0.002979741,0.497924726
131.0727772,-0.262028187,-0.461885013,-0.020641841,0.531434494
131.0827792,-0.614608512,-0.493715501,-0.097974813,0.794416567
131.0927812,-0.546336202,-0.274975256,0.020640671,0.611980943
131.1027832,-0.301625367,0.12872119,0.17986854,0.374031681
131.1127852,-0.178274735,0.560536312,0.267244653,0.64606698
131.1227872,-0.238048591,0.737022822,0.044673897,0.775799928
131.1327892,-0.337680834,0.698185031,-0.209367779,0.803321573
131.1427902,-0.599615849,0.576239594,-0.437776358,0.939808159
131.1527922,-0.90859197,0.502543627,-0.635650814,1.217432307
131.1627942,-1.169619132,0.428873388,-0.910198638,1.542855423
131.1727962,-1.306002952,0.424302034,-1.02433278,1.713164782
131.1827982,-1.23671827,0.43116842,-0.799910796,1.534677675
131.1928002,-0.951232863,0.407974269,-0.380792866,1.102855462
131.2028022,0.13815136,0.350723596,0.118652888,0.395185206
131.2128042,0.688248346,0.338519288,-0.002164639,0.7669979
131.2228052,0.98260661,0.379725201,-0.297870011,1.094729886
131.2328072,0.866166912,0.351179094,-0.541634603,1.080249933
131.2428092,0.456257872,0.184160396,-0.71674117,0.869370003
131.2528112,-0.046103066,0.220494409,-0.79881035,0.829964609
131.2628132,-0.515418794,0.097494135,-0.761588144,0.924758423
131.2728152,-0.855110193,-0.175721694,-0.58708501,1.052026789
131.2828172,-0.770727927,-0.107626775,-0.401907198,0.875862122
131.2928192,-0.426575432,-0.155847593,-0.122055986,0.47026879
131.3028212,0.047955062,-0.324434515,0.125628561,0.351197918
131.3128222,0.666689442,-0.233564106,0.307245491,0.770341999
131.3228242,1.155792002,-0.154659439,0.119767349,1.172228182
131.3328263,1.408531685,-0.03716081,-0.29996801,1.440598224
131.3428282,1.398612761,0.157474288,-0.643507133,1.547584323
131.3528302,1.115101155,0.440490636,-0.675824693,1.376307234
131.3628322,0.763913874,0.62804534,-0.589189971,1.151151675
131.3728342,0.444974134,0.722510617,-0.44865101,0.959849624
131.3828362,0.442572829,0.722163293,-0.441075357,0.95495445
131.3928372,-0.200642272,0.522631736,-0.082422315,0.565857483
131.4028392,-0.368985437,0.332080334,0.001085243,0.496415933
131.4128412,-0.423607641,0.136909631,0.02742346,0.446026599
131.4228432,-0.426400308,-0.175599487,0.152429914,0.485682284
131.4328452,-0.554866852,-0.403826255,0.222095998,0.721304027
131.4428472,-0.832852547,-0.536249317,0.199014663,1.010353171
131.4528492,-1.117248179,-0.55187834,0.101360332,1.250234823
131.4628512,-1.33958775,-0.388093151,-0.103204507,1.398485898
131.4728522,-1.439019653,-0.094412652,-0.38037077,1.491433281
131.4828542,-1.356446296,0.18667119,-0.528226937,1.467588629
131.4928562,-1.083354355,0.384308249,-0.492739016,1.250656318
131.5028582,-0.702105881,0.513907106,-0.252986784,0.906121126
131.5128602,-0.566373441,0.51770955,0.132892009,0.778756919
131.5228622,-0.604193524,0.46826491,0.430235789,0.877168555
131.5328642,-0.73028281,0.350477428,0.641410321,1.033225343
131.5428662,-0.820263126,0.19766454,0.690377244,1.090194297
131.5528682,-0.811276467,0.096100159,0.406393182,0.912447349
131.5628692,-0.69057466,0.041301808,0.106249756,0.699920146
131.5728712,-0.552564876,-0.013659096,-0.19175359,0.585050384
131.5828732,-0.378700477,-0.014940221,-0.530849998,0.652256837
131.5928752,-0.232897158,-0.024397507,-0.865198467,0.896328462
131.6028772,-0.082649443,0.134882986,-1.070015906,1.081646148
131.6128792,0.125219585,0.361375469,-0.982194235,1.054029264
131.6228812,0.32056395,0.54902256,-0.736903539,0.973249116
131.6328832,0.51204294,0.696232646,-0.365557398,0.938381628
131.6428842,0.55322488,0.80793376,-0.191369994,0.997715994
131.6528862,0.416237335,0.83788086,-0.213273683,0.959574655
131.6628882,0.019055783,0.739868077,-0.412736242,0.847419081
131.6728902,-0.470786668,0.42849975,-0.632251242,0.897214443
131.6828922,-1.075403384,0.17146726,-0.934358164,1.43489325
131.6928942,-1.748687316,0.098969972,-1.42440863,2.257574435
131.7028962,-2.203079854,0.102591738,-1.629521354,2.742157134
131.7128982,-2.547381014,0.30972292,-1.682842113,3.068718934
131.7228992,-2.933367414,0.796695412,-1.753036183,3.508917757
131.7329012,-2.692807115,1.258871031,-1.377649031,3.276260564
131.7429032,-1.976418824,1.357717043,-0.450925577,2.439869016
131.7529052,-1.214464791,1.09719201,0.769169059,1.808418115
131.7629072,-0.285864818,0.96484847,2.193012848,2.412873104
131.7729092,0.552235312,0.75248286,2.907387065,3.053537922
131.7829112,0.712248315,0.202518314,2.582555525,2.686615784
131.7929132,0.135494459,-0.49893531,1.750845816,1.825583815
131.8029152,-0.73516253,-1.050773304,0.958241701,1.600879646
131.8129162,-1.58792777,-1.37162406,0.082330039,2.09991557
131.8229182,-1.973315269,-1.573661149,-0.820192009,2.653883474
131.8329202,-1.996353298,-1.58381133,-0.913033295,2.706938237
131.8429222,-1.900839323,-1.648071645,-1.517732531,2.938169892
